"ID";"GebruikVanGeweld";"SoortDiefstal";"RegioS";"Perioden";"TotaalGeregistreerdeDiefstallen_1";"GeregistreerdeDiefstallenRelatief_2";"GeregistreerdeDiefstallenPer1000Inw_3";"TotaalOpgehelderdeDiefstallen_4";"OpgehelderdeDiefstallenRelatief_5";"RegistratiesVanVerdachten_6"
"236668";"2";"12";"PV23  ";"2014JJ00";"     920";"       3";"     0.8";"      30";"     3.5";"      50"
"236669";"2";"12";"PV23  ";"2015JJ00";"     740";"       3";"     0.6";"      25";"     3.4";"      35"
"236670";"2";"12";"PV23  ";"2016JJ00";"     555";"       2";"     0.5";"      10";"     2.0";"      15"
"236671";"2";"12";"PV23  ";"2017JJ00";"     445";"       2";"     0.4";"      15";"     3.8";"      30"
"236672";"2";"12";"PV24  ";"2010JJ00";"     530";"       4";"     1.4";"      10";"     1.7";"      15"
"236673";"2";"12";"PV24  ";"2011JJ00";"     495";"       4";"     1.3";"      20";"     3.8";"      25"
"236674";"2";"12";"PV24  ";"2012JJ00";"     635";"       5";"     1.6";"      15";"     2.4";"      25"
"236675";"2";"12";"PV24  ";"2013JJ00";"     865";"       6";"     2.2";"      30";"     3.6";"      45"
"236676";"2";"12";"PV24  ";"2014JJ00";"     530";"       4";"     1.3";"      25";"     4.5";"      40"
"236677";"2";"12";"PV24  ";"2015JJ00";"     410";"       4";"     1.0";"      20";"     4.9";"      30"
"236678";"2";"12";"PV24  ";"2016JJ00";"     355";"       4";"     0.9";"       5";"     1.4";"       5"
"236679";"2";"12";"PV24  ";"2017JJ00";"     300";"       4";"     0.7";"      10";"     2.7";"      10"
"236680";"2";"12";"PV25  ";"2010JJ00";"    2445";"       3";"     1.2";"      60";"     2.5";"      95"
"236681";"2";"12";"PV25  ";"2011JJ00";"    2705";"       4";"     1.3";"      70";"     2.6";"     100"
"236682";"2";"12";"PV25  ";"2012JJ00";"    2915";"       4";"     1.5";"      80";"     2.8";"     115"
"236683";"2";"12";"PV25  ";"2013JJ00";"    3230";"       5";"     1.6";"      85";"     2.6";"     125"
"236684";"2";"12";"PV25  ";"2014JJ00";"    2300";"       4";"     1.1";"      55";"     2.4";"      75"
"236685";"2";"12";"PV25  ";"2015JJ00";"    1835";"       4";"     0.9";"      50";"     2.6";"      60"
"236686";"2";"12";"PV25  ";"2016JJ00";"    1655";"       3";"     0.8";"      55";"     3.3";"      80"
"236687";"2";"12";"PV25  ";"2017JJ00";"    1420";"       4";"     0.7";"      60";"     4.1";"      95"
"236688";"2";"12";"PV26  ";"2010JJ00";"    2310";"       4";"     1.9";"      75";"     3.3";"     130"
"236689";"2";"12";"PV26  ";"2011JJ00";"    2460";"       5";"     2.0";"      60";"     2.5";"      80"
"236690";"2";"12";"PV26  ";"2012JJ00";"    2590";"       5";"     2.1";"      60";"     2.4";"      90"
"236691";"2";"12";"PV26  ";"2013JJ00";"    2880";"       6";"     2.3";"      80";"     2.8";"     130"
"236692";"2";"12";"PV26  ";"2014JJ00";"    2075";"       4";"     1.7";"      55";"     2.6";"      65"
"236693";"2";"12";"PV26  ";"2015JJ00";"    1715";"       4";"     1.4";"      65";"     3.7";"      70"
"236694";"2";"12";"PV26  ";"2016JJ00";"    1380";"       3";"     1.1";"      30";"     2.1";"      45"
"236695";"2";"12";"PV26  ";"2017JJ00";"    1205";"       3";"     0.9";"      30";"     2.7";"      45"
"236696";"2";"12";"PV27  ";"2010JJ00";"   10700";"       8";"     4.0";"     315";"     3.0";"     505"
"236697";"2";"12";"PV27  ";"2011JJ00";"   10655";"       8";"     4.0";"     345";"     3.2";"     525"
"236698";"2";"12";"PV27  ";"2012JJ00";"   12980";"       9";"     4.8";"     385";"     3.0";"     560"
"236699";"2";"12";"PV27  ";"2013JJ00";"   16170";"      11";"     5.9";"     560";"     3.5";"     820"
"236700";"2";"12";"PV27  ";"2014JJ00";"   13215";"      10";"     4.8";"     360";"     2.7";"     570"
"236701";"2";"12";"PV27  ";"2015JJ00";"   12525";"      10";"     4.5";"     400";"     3.2";"     600"
"236702";"2";"12";"PV27  ";"2016JJ00";"   10525";"      10";"     3.8";"     365";"     3.4";"     565"
"236703";"2";"12";"PV27  ";"2017JJ00";"    8395";"       9";"     3.0";"     320";"     3.8";"     505"
"236704";"2";"12";"PV28  ";"2010JJ00";"    8115";"       5";"     2.3";"     300";"     3.7";"     470"
"236705";"2";"12";"PV28  ";"2011JJ00";"    8215";"       5";"     2.3";"     275";"     3.3";"     410"
"236706";"2";"12";"PV28  ";"2012JJ00";"    8400";"       6";"     2.4";"     265";"     3.1";"     380"
"236707";"2";"12";"PV28  ";"2013JJ00";"    8515";"       6";"     2.4";"     335";"     3.9";"     480"
"236708";"2";"12";"PV28  ";"2014JJ00";"    7260";"       6";"     2.0";"     210";"     2.9";"     300"
"236709";"2";"12";"PV28  ";"2015JJ00";"    5770";"       5";"     1.6";"     175";"     3.1";"     240"
"236710";"2";"12";"PV28  ";"2016JJ00";"    5040";"       4";"     1.4";"     150";"     3.0";"     205"
"236711";"2";"12";"PV28  ";"2017JJ00";"    4245";"       4";"     1.2";"     120";"     2.8";"     165"
"236712";"2";"12";"PV29  ";"2010JJ00";"     365";"       3";"     1.0";"      15";"     3.8";"      25"
"236713";"2";"12";"PV29  ";"2011JJ00";"     365";"       3";"     1.0";"      15";"     3.8";"      15"
"236714";"2";"12";"PV29  ";"2012JJ00";"     440";"       4";"     1.2";"      20";"     5.0";"      35"
"236715";"2";"12";"PV29  ";"2013JJ00";"     335";"       4";"     0.9";"      20";"     5.4";"      45"
"236716";"2";"12";"PV29  ";"2014JJ00";"     280";"       3";"     0.7";"      10";"     2.9";"      10"
"236717";"2";"12";"PV29  ";"2015JJ00";"     210";"       3";"     0.6";"       5";"     2.4";"       5"
"236718";"2";"12";"PV29  ";"2016JJ00";"     150";"       2";"     0.4";"      10";"     7.4";"      10"
"236719";"2";"12";"PV29  ";"2017JJ00";"     110";"       2";"     0.3";"       5";"     4.5";"      10"
"236720";"2";"12";"PV30  ";"2010JJ00";"    4595";"       5";"     1.9";"      90";"     1.9";"     135"
"236721";"2";"12";"PV30  ";"2011JJ00";"    4995";"       5";"     2.0";"     140";"     2.8";"     200"
"236722";"2";"12";"PV30  ";"2012JJ00";"    5115";"       5";"     2.1";"      95";"     1.8";"     135"
"236723";"2";"12";"PV30  ";"2013JJ00";"    6055";"       6";"     2.5";"     140";"     2.3";"     185"
"236724";"2";"12";"PV30  ";"2014JJ00";"    4400";"       5";"     1.8";"      90";"     2.0";"     115"
"236725";"2";"12";"PV30  ";"2015JJ00";"    3815";"       5";"     1.5";"     125";"     3.3";"     185"
"236726";"2";"12";"PV30  ";"2016JJ00";"    3480";"       5";"     1.4";"      80";"     2.4";"     105"
"236727";"2";"12";"PV30  ";"2017JJ00";"    2975";"       5";"     1.2";"      70";"     2.4";"     105"
"236728";"2";"12";"PV31  ";"2010JJ00";"    2270";"       5";"     2.0";"      35";"     1.5";"      60"
"236729";"2";"12";"PV31  ";"2011JJ00";"    2895";"       6";"     2.6";"      35";"     1.3";"      45"
"236730";"2";"12";"PV31  ";"2012JJ00";"    2975";"       6";"     2.6";"      55";"     1.8";"      80"
"236731";"2";"12";"PV31  ";"2013JJ00";"    3130";"       7";"     2.8";"      50";"     1.6";"      75"
"236732";"2";"12";"PV31  ";"2014JJ00";"    2865";"       6";"     2.6";"      55";"     1.9";"      90"
"236733";"2";"12";"PV31  ";"2015JJ00";"    2515";"       6";"     2.3";"      55";"     2.2";"      75"
"236734";"2";"12";"PV31  ";"2016JJ00";"    2170";"       6";"     1.9";"      40";"     1.8";"      50"
"236735";"2";"12";"PV31  ";"2017JJ00";"    1905";"       6";"     1.7";"      40";"     2.2";"      75"
"236736";"2";"12";"PV99  ";"2010JJ00";"     245";"      24";"     0.0";"       0";"     0.0";"       0"
"236737";"2";"12";"PV99  ";"2011JJ00";"      65";"       8";"";"       0";"     0.0";"       0"
"236738";"2";"12";"PV99  ";"2012JJ00";"      50";"       8";"";"       0";"     0.0";"       0"
"236739";"2";"12";"PV99  ";"2013JJ00";"      45";"       8";"";"       0";"     0.0";"       0"
"236740";"2";"12";"PV99  ";"2014JJ00";"      70";"      10";"";"       0";"     0.0";"       5"
"236741";"2";"12";"PV99  ";"2015JJ00";"      50";"      11";"";"       0";"     0.0";"       0"
"236742";"2";"12";"PV99  ";"2016JJ00";"      50";"      11";"";"       0";"     0.0";"       0"
"236743";"2";"12";"PV99  ";"2017JJ00";"      50";"       8";"";"       0";"     0.0";"       0"
"240456";"2";"13";"PV20  ";"2010JJ00";"    2800";"      14";"     4.9";"     380";"    13.6";"     525"
"240457";"2";"13";"PV20  ";"2011JJ00";"    3010";"      15";"     5.2";"     430";"    14.3";"     615"
"240458";"2";"13";"PV20  ";"2012JJ00";"    2970";"      16";"     5.1";"     415";"    13.9";"     560"
"240459";"2";"13";"PV20  ";"2013JJ00";"    3155";"      16";"     5.4";"     365";"    11.6";"     555"
"240460";"2";"13";"PV20  ";"2014JJ00";"    2680";"      16";"     4.6";"     290";"    10.7";"     385"
"240461";"2";"13";"PV20  ";"2015JJ00";"    2175";"      13";"     3.7";"     285";"    13.1";"     450"
"240462";"2";"13";"PV20  ";"2016JJ00";"    2195";"      14";"     3.8";"     260";"    11.8";"     395"
"240463";"2";"13";"PV20  ";"2017JJ00";"    1575";"      14";"     2.7";"     120";"     7.7";"     225"
"240464";"2";"13";"PV21  ";"2010JJ00";"    2070";"      14";"     3.2";"     325";"    15.7";"     365"
"240465";"2";"13";"PV21  ";"2011JJ00";"    2335";"      16";"     3.6";"     380";"    16.2";"     460"
"240466";"2";"13";"PV21  ";"2012JJ00";"    2435";"      17";"     3.8";"     275";"    11.4";"     360"
"240467";"2";"13";"PV21  ";"2013JJ00";"    2725";"      19";"     4.2";"     295";"    10.9";"     415"
"240468";"2";"13";"PV21  ";"2014JJ00";"    2410";"      17";"     3.7";"     275";"    11.4";"     370"
"240469";"2";"13";"PV21  ";"2015JJ00";"    2090";"      16";"     3.2";"     310";"    14.8";"     455"
"240470";"2";"13";"PV21  ";"2016JJ00";"    1955";"      17";"     3.0";"     245";"    12.6";"     340"
"240471";"2";"13";"PV21  ";"2017JJ00";"    1565";"      18";"     2.4";"     165";"    10.5";"     260"
"240472";"2";"13";"PV22  ";"2010JJ00";"    1775";"      14";"     3.6";"     240";"    13.6";"     310"
"240473";"2";"13";"PV22  ";"2011JJ00";"    2490";"      18";"     5.1";"     310";"    12.4";"     420"
"240474";"2";"13";"PV22  ";"2012JJ00";"    2595";"      20";"     5.3";"     245";"     9.5";"     385"
"240475";"2";"13";"PV22  ";"2013JJ00";"    2725";"      22";"     5.6";"     295";"    10.9";"     470"
"240476";"2";"13";"PV22  ";"2014JJ00";"    2235";"      20";"     4.6";"     280";"    12.5";"     470"
"240477";"2";"13";"PV22  ";"2015JJ00";"    2030";"      20";"     4.2";"     205";"    10.1";"     320"
"240478";"2";"13";"PV22  ";"2016JJ00";"    1700";"      19";"     3.5";"     180";"    10.5";"     275"
"240479";"2";"13";"PV22  ";"2017JJ00";"    1545";"      21";"     3.1";"     135";"     8.8";"     200"
"240480";"2";"13";"PV23  ";"2010JJ00";"    4475";"      13";"     4.0";"     595";"    13.3";"     790"
"240481";"2";"13";"PV23  ";"2011JJ00";"    5315";"      15";"     4.7";"     665";"    12.5";"     835"
"240482";"2";"13";"PV23  ";"2012JJ00";"    5800";"      17";"     5.1";"     670";"    11.6";"     920"
"240483";"2";"13";"PV23  ";"2013JJ00";"    6300";"      18";"     5.5";"     670";"    10.6";"     915"
"240484";"2";"13";"PV23  ";"2014JJ00";"    5055";"      17";"     4.4";"     470";"     9.3";"     625"
"240485";"2";"13";"PV23  ";"2015JJ00";"    4180";"      15";"     3.7";"     385";"     9.2";"     500"
"240486";"2";"13";"PV23  ";"2016JJ00";"    4350";"      17";"     3.8";"     385";"     8.8";"     485"
"240487";"2";"13";"PV23  ";"2017JJ00";"    3270";"      16";"     2.8";"     240";"     7.3";"     370"
"240488";"2";"13";"PV24  ";"2010JJ00";"    2490";"      19";"     6.4";"     245";"     9.8";"     415"
"240489";"2";"13";"PV24  ";"2011JJ00";"    2975";"      22";"     7.6";"     245";"     8.2";"     365"
"240490";"2";"13";"PV24  ";"2012JJ00";"    2950";"      21";"     7.5";"     250";"     8.5";"     370"
"240491";"2";"13";"PV24  ";"2013JJ00";"    3210";"      21";"     8.1";"     250";"     7.7";"     390"
"240492";"2";"13";"PV24  ";"2014JJ00";"    2420";"      20";"     6.1";"     180";"     7.4";"     275"
"240493";"2";"13";"PV24  ";"2015JJ00";"    2050";"      19";"     5.1";"     170";"     8.2";"     230"
"240494";"2";"13";"PV24  ";"2016JJ00";"    1785";"      18";"     4.4";"     145";"     8.0";"     195"
"240495";"2";"13";"PV24  ";"2017JJ00";"    1930";"      22";"     4.7";"     135";"     6.9";"     225"
"240496";"2";"13";"PV25  ";"2010JJ00";"   11270";"      16";"     5.6";"     945";"     8.4";"    1340"
"240497";"2";"13";"PV25  ";"2011JJ00";"   12095";"      17";"     6.0";"     950";"     7.9";"    1315"
"240498";"2";"13";"PV25  ";"2012JJ00";"   13365";"      19";"     6.6";"     960";"     7.2";"    1400"
"240499";"2";"13";"PV25  ";"2013JJ00";"   12985";"      19";"     6.4";"    1050";"     8.1";"    1660"
"240500";"2";"13";"PV25  ";"2014JJ00";"    9440";"      16";"     4.7";"     680";"     7.2";"     990"
"240501";"2";"13";"PV25  ";"2015JJ00";"    8675";"      17";"     4.3";"     685";"     7.9";"     990"
"240502";"2";"13";"PV25  ";"2016JJ00";"    8450";"      17";"     4.2";"     680";"     8.0";"     910"
"240503";"2";"13";"PV25  ";"2017JJ00";"    6810";"      17";"     3.3";"     420";"     6.1";"     735"
"240504";"2";"13";"PV26  ";"2010JJ00";"    9150";"      16";"     7.5";"     705";"     7.7";"     945"
"240505";"2";"13";"PV26  ";"2011JJ00";"    9030";"      17";"     7.3";"     645";"     7.1";"     935"
"240506";"2";"13";"PV26  ";"2012JJ00";"    9435";"      19";"     7.6";"     645";"     6.9";"     925"
"240507";"2";"13";"PV26  ";"2013JJ00";"    8620";"      17";"     6.9";"     650";"     7.6";"     935"
"240508";"2";"13";"PV26  ";"2014JJ00";"    7310";"      16";"     5.8";"     495";"     6.8";"     735"
"240509";"2";"13";"PV26  ";"2015JJ00";"    6305";"      14";"     5.0";"     545";"     8.6";"     845"
"240510";"2";"13";"PV26  ";"2016JJ00";"    6105";"      14";"     4.8";"     390";"     6.4";"     570"
"240511";"2";"13";"PV26  ";"2017JJ00";"    5390";"      14";"     4.2";"     340";"     6.3";"     515"
"240512";"2";"13";"PV27  ";"2010JJ00";"   18915";"      14";"     7.1";"    1610";"     8.5";"    2270"
"240513";"2";"13";"PV27  ";"2011JJ00";"   18635";"      13";"     6.9";"    1640";"     8.8";"    2410"
"240514";"2";"13";"PV27  ";"2012JJ00";"   19100";"      14";"     7.0";"    1490";"     7.8";"    2180"
"240515";"2";"13";"PV27  ";"2013JJ00";"   20020";"      14";"     7.3";"    1550";"     7.7";"    2425"
"240516";"2";"13";"PV27  ";"2014JJ00";"   16420";"      13";"     6.0";"    1250";"     7.6";"    1840"
"240517";"2";"13";"PV27  ";"2015JJ00";"   15810";"      13";"     5.7";"    1215";"     7.7";"    1715"
"240518";"2";"13";"PV27  ";"2016JJ00";"   12880";"      12";"     4.6";"     850";"     6.6";"    1250"
"240519";"2";"13";"PV27  ";"2017JJ00";"   12300";"      13";"     4.4";"     650";"     5.3";"    1110"
"240520";"2";"13";"PV28  ";"2010JJ00";"   23465";"      16";"     6.7";"    1840";"     7.8";"    2695"
"240521";"2";"13";"PV28  ";"2011JJ00";"   24325";"      16";"     6.9";"    2270";"     9.3";"    3300"
"240522";"2";"13";"PV28  ";"2012JJ00";"   24505";"      17";"     6.9";"    2270";"     9.3";"    3525"
"240523";"2";"13";"PV28  ";"2013JJ00";"   22955";"      16";"     6.4";"    1980";"     8.6";"    3045"
"240524";"2";"13";"PV28  ";"2014JJ00";"   20180";"      16";"     5.6";"    1710";"     8.5";"    2555"
"240525";"2";"13";"PV28  ";"2015JJ00";"   19270";"      16";"     5.4";"    1550";"     8.0";"    2355"
"240526";"2";"13";"PV28  ";"2016JJ00";"   16515";"      15";"     4.6";"    1300";"     7.9";"    1930"
"240527";"2";"13";"PV28  ";"2017JJ00";"   13875";"      14";"     3.8";"     810";"     5.8";"    1415"
"240528";"2";"13";"PV29  ";"2010JJ00";"    1455";"      14";"     3.8";"     140";"     9.5";"     180"
"240529";"2";"13";"PV29  ";"2011JJ00";"    1555";"      15";"     4.1";"     175";"    11.4";"     235"
"240530";"2";"13";"PV29  ";"2012JJ00";"    1570";"      16";"     4.1";"     160";"    10.3";"     215"
"240531";"2";"13";"PV29  ";"2013JJ00";"    1775";"      19";"     4.7";"     195";"    11.0";"     280"
"240532";"2";"13";"PV29  ";"2014JJ00";"    1410";"      18";"     3.7";"     125";"     8.9";"     190"
"240533";"2";"13";"PV29  ";"2015JJ00";"    1390";"      19";"     3.6";"     195";"    14.0";"     370"
"240534";"2";"13";"PV29  ";"2016JJ00";"     970";"      15";"     2.5";"     100";"    10.1";"     145"
"240535";"2";"13";"PV29  ";"2017JJ00";"     780";"      15";"     2.0";"      85";"    10.7";"     155"
"240536";"2";"13";"PV30  ";"2010JJ00";"   17030";"      17";"     7.0";"    1275";"     7.5";"    1775"
"240537";"2";"13";"PV30  ";"2011JJ00";"   17300";"      17";"     7.0";"    1110";"     6.4";"    1615"
"240538";"2";"13";"PV30  ";"2012JJ00";"   18075";"      18";"     7.3";"    1280";"     7.1";"    1765"
"240539";"2";"13";"PV30  ";"2013JJ00";"   17420";"      18";"     7.0";"    1205";"     6.9";"    1750"
"240540";"2";"13";"PV30  ";"2014JJ00";"   14990";"      17";"     6.0";"     980";"     6.5";"    1355"
"240541";"2";"13";"PV30  ";"2015JJ00";"   13730";"      17";"     5.5";"     960";"     7.0";"    1345"
"240542";"2";"13";"PV30  ";"2016JJ00";"   10420";"      15";"     4.2";"     655";"     6.3";"     855"
"240543";"2";"13";"PV30  ";"2017JJ00";"    9405";"      16";"     3.7";"     420";"     4.5";"     635"
"240544";"2";"13";"PV31  ";"2010JJ00";"    6755";"      14";"     6.0";"     535";"     7.9";"     725"
"240545";"2";"13";"PV31  ";"2011JJ00";"    8725";"      17";"     7.8";"     630";"     7.2";"     835"
"240546";"2";"13";"PV31  ";"2012JJ00";"    8495";"      18";"     7.6";"     585";"     6.9";"     795"
"240547";"2";"13";"PV31  ";"2013JJ00";"    8480";"      19";"     7.6";"     560";"     6.6";"     765"
"240548";"2";"13";"PV31  ";"2014JJ00";"    8225";"      18";"     7.3";"     495";"     6.0";"     635"
"240549";"2";"13";"PV31  ";"2015JJ00";"    7880";"      19";"     7.0";"     365";"     4.7";"     490"
"240550";"2";"13";"PV31  ";"2016JJ00";"    6375";"      18";"     5.7";"     355";"     5.6";"     515"
"240551";"2";"13";"PV31  ";"2017JJ00";"    5635";"      18";"     5.0";"     280";"     5.0";"     435"
"240552";"2";"13";"PV99  ";"2010JJ00";"      20";"       2";"     0.0";"       5";"    38.9";"      15"
"240553";"2";"13";"PV99  ";"2011JJ00";"      15";"       2";"";"       5";"    35.7";"      10"
"240554";"2";"13";"PV99  ";"2012JJ00";"      15";"       2";"";"       0";"     0.0";"       0"
"240555";"2";"13";"PV99  ";"2013JJ00";"      10";"       2";"";"       0";"     0.0";"       5"
"240556";"2";"13";"PV99  ";"2014JJ00";"      10";"       2";"";"       5";"    63.6";"      10"
"240557";"2";"13";"PV99  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"240558";"2";"13";"PV99  ";"2016JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"240559";"2";"13";"PV99  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"244272";"2";"14";"PV20  ";"2010JJ00";"    2260";"      11";"     3.9";"     350";"    15.5";"     485"
"244273";"2";"14";"PV20  ";"2011JJ00";"    2455";"      13";"     4.2";"     370";"    15.2";"     505"
"244274";"2";"14";"PV20  ";"2012JJ00";"    2385";"      12";"     4.1";"     355";"    14.8";"     470"
"244275";"2";"14";"PV20  ";"2013JJ00";"    2425";"      12";"     4.2";"     300";"    12.3";"     445"
"244276";"2";"14";"PV20  ";"2014JJ00";"    2055";"      12";"     3.5";"     245";"    11.9";"     330"
"244277";"2";"14";"PV20  ";"2015JJ00";"    1575";"      10";"     2.7";"     240";"    15.2";"     360"
"244278";"2";"14";"PV20  ";"2016JJ00";"    1695";"      11";"     2.9";"     220";"    12.9";"     335"
"244279";"2";"14";"PV20  ";"2017JJ00";"    1205";"      10";"     2.1";"     105";"     8.6";"     185"
"244280";"2";"14";"PV21  ";"2010JJ00";"    1515";"      11";"     2.3";"     225";"    14.8";"     260"
"244281";"2";"14";"PV21  ";"2011JJ00";"    1915";"      13";"     3.0";"     345";"    18.1";"     420"
